student_id,question_id,topic,difficulty,response_time_sec,attempts,is_correct,hint_used,click_count,session_time_sec,time_between_actions,error_type,label_memory,label_attention,label_number_sense,label_processing_speed
S015,Q018,Subtraction,Hard,26.7,1,true,false,5,300,5.0,none,High,High,High,Moderate
S015,Q019,Number Comparison,Hard,25.0,1,true,false,8,300,2.5,none,High,High,High,Moderate
S015,Q020,Counting,Hard,6.1,1,false,false,2,300,0.7,careless,High,High,High,Moderate
S016,Q001,Counting,Easy,2.8,1,true,false,3,37.2,0.4,none,Medium,Medium,High,Fast
S016,Q002,Addition,Easy,2.8,1,true,false,4,44.8,0.4,none,Medium,Medium,High,Fast
S016,Q003,Number Comparison,Easy,2.8,1,true,false,4,55.2,0.4,none,Medium,Medium,High,Fast
S016,Q004,Subtraction,Easy,9.8,1,true,false,1,74.7,4.5,none,Medium,Medium,High,Fast
S016,Q005,Counting,Easy,4.0,2,true,false,3,85.7,0.4,none,Medium,Medium,High,Fast
S016,Q006,Addition,Medium,11.6,1,true,false,5,102.0,1.8,none,Medium,Medium,High,Fast
S016,Q007,Subtraction,Medium,18.4,2,false,false,4,127.8,3.3,unknown,Medium,Medium,High,Fast
S016,Q008,Number Comparison,Medium,13.1,2,false,false,5,151.4,1.8,conceptual,Medium,Medium,High,Fast
S016,Q009,Counting,Medium,31.2,4,false,false,13,190.2,2.2,conceptual,Medium,Medium,High,Fast
S016,Q010,Addition,Medium,17.3,1,true,true,8,219.3,2.4,none,Medium,Medium,High,Fast
S016,Q011,Subtraction,Medium,8.2,1,true,false,3,233.7,1.7,none,Medium,Medium,High,Fast
S016,Q012,Number Comparison,Medium,16.7,1,false,false,5,256.7,2.4,conceptual,Medium,Medium,High,Fast
S016,Q013,Addition,Hard,22.5,1,true,false,6,283.9,3.0,none,Medium,Medium,High,Fast
S016,Q014,Subtraction,Hard,16.9,1,true,false,4,300,3.0,none,Medium,Medium,High,Fast
S016,Q015,Number Comparison,Hard,17.4,1,true,false,4,300,3.0,none,Medium,Medium,High,Fast
S016,Q016,Counting,Medium,8.5,1,true,false,3,300,2.1,none,Medium,Medium,High,Fast
S016,Q017,Addition,Hard,27.0,2,false,true,7,300,3.3,calculation,Medium,Medium,High,Fast
S016,Q018,Subtraction,Hard,25.2,1,true,false,4,300,4.4,none,Medium,Medium,High,Fast
S016,Q019,Number Comparison,Hard,28.0,3,false,false,9,300,2.5,conceptual,Medium,Medium,High,Fast
S017,Q001,Counting,Easy,15.1,3,false,false,7,50.4,1.2,conceptual,Low,Medium,Low,Slow
S017,Q002,Addition,Easy,3.0,2,false,false,4,60.7,0.5,careless,Low,Medium,Low,Slow
S017,Q003,Number Comparison,Easy,12.5,1,true,true,8,87.4,1.3,none,Low,Medium,Low,Slow
S017,Q004,Subtraction,Easy,17.8,1,false,false,1,114.7,7.8,careless,Low,Medium,Low,Slow
S017,Q005,Counting,Easy,18.0,2,true,false,5,138.7,3.0,none,Low,Medium,Low,Slow
S017,Q006,Addition,Medium,22.8,1,true,false,6,168.4,3.5,none,Low,Medium,Low,Slow
S017,Q007,Subtraction,Medium,25.3,1,false,false,6,198.9,3.3,unknown,Low,Medium,Low,Slow
S017,Q008,Number Comparison,Medium,28.2,3,false,true,10,239.6,2.6,unknown,Low,Medium,Low,Slow
S017,Q009,Counting,Medium,26.4,1,true,true,6,277.4,3.8,none,Low,Medium,Low,Slow
S017,Q010,Addition,Medium,29.3,2,false,true,8,300,3.0,calculation,Low,Medium,Low,Slow
S017,Q011,Subtraction,Medium,31.0,2,false,false,5,300,4.3,unknown,Low,Medium,Low,Slow
S017,Q012,Number Comparison,Medium,30.6,2,false,true,8,300,3.2,unknown,Low,Medium,Low,Slow
S017,Q013,Addition,Hard,42.8,3,false,true,13,300,2.7,calculation,Low,Medium,Low,Slow
S017,Q014,Subtraction,Hard,35.4,3,false,true,12,300,2.4,conceptual,Low,Medium,Low,Slow
S017,Q015,Number Comparison,Hard,40.1,4,false,true,15,300,2.0,conceptual,Low,Medium,Low,Slow
S017,Q016,Counting,Medium,27.2,3,false,true,12,300,1.8,conceptual,Low,Medium,Low,Slow
S018,Q001,Counting,Easy,2.8,1,true,false,3,42.2,0.6,none,Medium,Medium,Medium,Fast
S018,Q002,Addition,Easy,3.0,3,false,false,7,52.0,0.4,careless,Medium,Medium,Medium,Fast
S018,Q003,Number Comparison,Easy,2.8,2,true,false,5,63.9,0.4,none,Medium,Medium,Medium,Fast
S018,Q004,Subtraction,Easy,6.0,1,true,false,2,76.8,2.0,none,Medium,Medium,Medium,Fast
S018,Q005,Counting,Easy,4.0,1,true,false,1,91.7,1.7,none,Medium,Medium,Medium,Fast
S018,Q006,Addition,Medium,6.7,3,true,false,7,104.4,0.4,none,Medium,Medium,Medium,Fast
S018,Q007,Subtraction,Medium,11.1,1,true,false,4,122.4,2.4,none,Medium,Medium,Medium,Fast
S018,Q008,Number Comparison,Medium,11.4,1,true,false,3,141.9,2.7,none,Medium,Medium,Medium,Fast
S018,Q009,Counting,Medium,12.2,5,false,false,13,157.8,0.4,unknown,Medium,Medium,Medium,Fast
S018,Q010,Addition,Medium,9.3,1,true,false,5,177.3,1.5,none,Medium,Medium,Medium,Fast
S018,Q011,Subtraction,Medium,8.9,1,true,true,7,198.5,1.4,none,Medium,Medium,Medium,Fast
S018,Q012,Number Comparison,Medium,12.9,1,true,false,8,216.4,1.2,none,Medium,Medium,Medium,Fast
S018,Q013,Addition,Hard,20.5,2,false,false,8,247.1,1.8,unknown,Medium,Medium,Medium,Fast
S018,Q014,Subtraction,Hard,4.1,3,true,true,6,263.2,0.7,none,Medium,Medium,Medium,Fast
S018,Q015,Number Comparison,Hard,24.0,3,false,false,9,298.2,2.2,conceptual,Medium,Medium,Medium,Fast
S018,Q016,Counting,Medium,11.9,2,false,true,9,300,1.2,unknown,Medium,Medium,Medium,Fast
S018,Q017,Addition,Hard,22.9,2,false,false,5,300,3.0,calculation,Medium,Medium,Medium,Fast
S019,Q001,Counting,Easy,20.7,2,false,false,9,51.5,1.5,unknown,Low,Low,Low,Slow
S019,Q002,Addition,Easy,21.8,1,true,true,10,84.3,2.3,none,Low,Low,Low,Slow
S019,Q003,Number Comparison,Easy,22.2,2,false,false,6,117.9,3.5,unknown,Low,Low,Low,Slow
S019,Q004,Subtraction,Easy,6.0,2,false,true,6,138.2,0.6,careless,Low,Low,Low,Slow
S019,Q005,Counting,Easy,25.7,4,false,false,9,173.7,2.6,conceptual,Low,Low,Low,Slow
S019,Q006,Addition,Medium,29.7,3,false,true,11,213.1,2.1,careless,Low,Low,Low,Slow
S019,Q007,Subtraction,Medium,34.1,1,false,true,8,258.8,4.1,unknown,Low,Low,Low,Slow
S019,Q008,Number Comparison,Medium,3.4,3,false,false,7,268.3,0.9,careless,Low,Low,Low,Slow
S019,Q009,Counting,Medium,32.5,2,false,true,8,300,3.5,conceptual,Low,Low,Low,Slow
S019,Q010,Addition,Medium,30.0,1,true,false,5,300,4.9,none,Low,Low,Low,Slow
S019,Q011,Subtraction,Medium,3.9,5,false,true,11,300,0.6,careless,Low,Low,Low,Slow
S019,Q012,Number Comparison,Medium,27.0,1,true,false,4,300,5.6,none,Low,Low,Low,Slow
S019,Q013,Addition,Hard,42.5,2,false,true,16,300,2.9,conceptual,Low,Low,Low,Slow
S019,Q014,Subtraction,Hard,36.9,1,false,true,10,300,4.0,unknown,Low,Low,Low,Slow
S020,Q001,Counting,Easy,2.8,1,true,false,2,39.8,0.8,none,High,High,High,Moderate
S020,Q002,Addition,Easy,10.4,2,false,false,4,56.8,1.3,calculation,High,High,High,Moderate
S020,Q003,Number Comparison,Easy,2.8,1,true,false,1,64.7,2.0,none,High,High,High,Moderate
S020,Q004,Subtraction,Easy,7.1,1,true,false,1,81.2,2.7,none,High,High,High,Moderate
S020,Q005,Counting,Easy,5.8,1,true,false,1,95.0,3.3,none,High,High,High,Moderate
S020,Q006,Addition,Medium,25.1,1,true,false,9,123.4,2.5,none,High,High,High,Moderate
S020,Q007,Subtraction,Medium,15.8,2,true,false,4,147.3,2.7,none,High,High,High,Moderate
S020,Q008,Number Comparison,Medium,15.4,1,true,false,3,169.7,3.5,none,High,High,High,Moderate
S020,Q009,Counting,Medium,15.8,1,false,false,7,193.7,2.2,conceptual,High,High,High,Moderate
S020,Q010,Addition,Medium,13.7,2,true,false,3,216.0,2.6,none,High,High,High,Moderate
S020,Q011,Subtraction,Medium,20.7,1,true,false,2,246.7,6.8,none,High,High,High,Moderate
S020,Q012,Number Comparison,Medium,15.0,1,true,false,3,267.9,4.0,none,High,High,High,Moderate
S020,Q013,Addition,Hard,25.9,1,true,false,6,300,3.9,none,High,High,High,Moderate
S020,Q014,Subtraction,Hard,25.7,1,true,false,4,300,5.4,none,High,High,High,Moderate
S020,Q015,Number Comparison,Hard,24.1,2,true,true,7,300,2.5,none,High,High,High,Moderate
S020,Q016,Counting,Medium,10.1,1,true,true,6,300,1.7,none,High,High,High,Moderate
S020,Q017,Addition,Hard,24.3,1,true,false,8,300,2.8,none,High,High,High,Moderate
S020,Q018,Subtraction,Hard,23.4,4,false,false,10,300,1.0,unknown,High,High,High,Moderate
S020,Q019,Number Comparison,Hard,26.4,1,true,false,2,300,7.8,none,High,High,High,Moderate
S020,Q020,Counting,Hard,27.1,3,false,false,7,300,2.8,conceptual,High,High,High,Moderate
S021,Q001,Counting,Easy,2.8,1,true,false,5,37.2,0.5,none,Medium,High,High,Fast
S021,Q002,Addition,Easy,8.3,1,true,false,4,51.6,1.8,none,Medium,High,High,Fast
S021,Q003,Number Comparison,Easy,5.0,1,true,true,4,68.8,0.6,none,Medium,High,High,Fast
S021,Q004,Subtraction,Easy,6.7,1,true,false,1,83.3,3.9,none,Medium,High,High,Fast
S021,Q005,Counting,Easy,2.8,1,true,false,2,95.1,0.7,none,Medium,High,High,Fast
S021,Q006,Addition,Medium,20.6,2,false,false,5,123.5,3.2,unknown,Medium,High,High,Fast
S021,Q007,Subtraction,Medium,14.1,1,true,false,4,144.3,3.0,none,Medium,High,High,Fast
S021,Q008,Number Comparison,Medium,28.8,1,true,false,6,176.9,3.8,none,Medium,High,High,Fast
S021,Q009,Counting,Medium,15.3,4,false,false,8,199.9,1.5,conceptual,Medium,High,High,Fast
S021,Q010,Addition,Medium,10.3,1,true,false,5,219.7,1.6,none,Medium,High,High,Fast
S021,Q011,Subtraction,Medium,9.1,1,true,false,4,235.4,1.7,none,Medium,High,High,Fast
S021,Q012,Number Comparison,Medium,11.5,1,false,false,4,255.0,2.2,conceptual,Medium,High,High,Fast
S021,Q013,Addition,Hard,19.2,1,true,false,5,281.5,2.6,none,Medium,High,High,Fast
S021,Q014,Subtraction,Hard,25.5,2,false,true,11,300,2.2,calculation,Medium,High,High,Fast
S021,Q015,Number Comparison,Hard,21.9,3,false,true,12,300,1.1,calculation,Medium,High,High,Fast
S021,Q016,Counting,Medium,10.5,1,true,false,6,300,1.6,none,Medium,High,High,Fast
S021,Q017,Addition,Hard,18.3,1,true,false,4,300,4.4,none,Medium,High,High,Fast
S021,Q019,Number Comparison,Hard,23.5,1,false,true,9,300,2.4,careless,Medium,High,High,Fast
S022,Q001,Counting,Easy,9.7,1,false,false,2,40.7,3.5,careless,Medium,Medium,High,Moderate
S022,Q002,Addition,Easy,7.1,1,true,false,1,54.2,3.4,none,Medium,Medium,High,Moderate
S022,Q003,Number Comparison,Easy,5.3,2,false,false,2,66.6,0.9,careless,Medium,Medium,High,Moderate
S022,Q004,Subtraction,Easy,14.2,1,true,false,2,88.9,4.3,none,Medium,Medium,High,Moderate
S022,Q005,Counting,Easy,5.8,1,true,false,2,100.2,1.7,none,Medium,Medium,High,Moderate
S022,Q006,Addition,Medium,22.0,1,true,false,3,132.4,5.9,none,Medium,Medium,High,Moderate
S022,Q007,Subtraction,Medium,3.0,3,false,false,3,143.9,0.4,careless,Medium,Medium,High,Moderate
S022,Q008,Number Comparison,Medium,16.9,2,true,false,4,166.6,2.5,none,Medium,Medium,High,Moderate
S022,Q009,Counting,Medium,15.4,1,true,false,5,189.2,2.7,none,Medium,Medium,High,Moderate
S022,Q010,Addition,Medium,13.1,1,true,false,3,212.8,3.1,none,Medium,Medium,High,Moderate
S022,Q011,Subtraction,Medium,19.3,1,true,false,3,239.4,5.1,none,Medium,Medium,High,Moderate
S022,Q012,Number Comparison,Medium,14.8,1,true,false,4,259.9,3.7,none,Medium,Medium,High,Moderate
S022,Q013,Addition,Hard,21.9,1,true,false,2,289.8,6.3,none,Medium,Medium,High,Moderate
S022,Q014,Subtraction,Hard,26.9,1,true,false,4,300,5.8,none,Medium,Medium,High,Moderate
S022,Q015,Number Comparison,Hard,28.4,2,false,true,10,300,2.5,careless,Medium,Medium,High,Moderate
S022,Q016,Counting,Medium,5.3,1,false,true,4,300,0.4,careless,Medium,Medium,High,Moderate
S022,Q017,Addition,Hard,23.8,1,true,false,2,300,7.8,none,Medium,Medium,High,Moderate
S022,Q018,Subtraction,Hard,29.4,1,false,false,6,300,4.4,unknown,Medium,Medium,High,Moderate
S022,Q019,Number Comparison,Hard,28.4,1,true,true,6,300,4.3,none,Medium,Medium,High,Moderate
S023,Q001,Counting,Easy,3.2,2,false,false,4,33.6,0.8,careless,Medium,Medium,High,Moderate
S023,Q002,Addition,Easy,5.7,1,true,false,2,47.1,1.7,none,Medium,Medium,High,Moderate
S023,Q003,Number Comparison,Easy,12.1,2,false,false,1,67.5,4.2,unknown,Medium,Medium,High,Moderate
S023,Q004,Subtraction,Easy,4.8,1,true,false,2,81.0,1.8,none,Medium,Medium,High,Moderate
S023,Q005,Counting,Easy,13.7,1,true,false,1,103.0,7.4,none,Medium,Medium,High,Moderate
S023,Q006,Addition,Medium,32.8,5,false,false,15,145.4,1.7,calculation,Medium,Medium,High,Moderate
S023,Q007,Subtraction,Medium,16.3,1,true,true,7,174.7,2.1,none,Medium,Medium,High,Moderate
S023,Q008,Number Comparison,Medium,12.6,2,true,false,6,196.6,1.3,none,Medium,Medium,High,Moderate
S023,Q009,Counting,Medium,14.5,2,false,false,5,218.5,2.1,careless,Medium,Medium,High,Moderate
S023,Q010,Addition,Medium,20.3,2,false,false,5,244.8,3.5,calculation,Medium,Medium,High,Moderate
S023,Q011,Subtraction,Medium,11.9,2,true,false,4,267.6,2.4,none,Medium,Medium,High,Moderate
S023,Q012,Number Comparison,Medium,14.9,2,false,true,8,292.9,1.0,conceptual,Medium,Medium,High,Moderate
S023,Q013,Addition,Hard,26.0,1,false,false,5,300,4.8,calculation,Medium,Medium,High,Moderate
S023,Q014,Subtraction,Hard,25.7,2,false,true,8,300,2.5,conceptual,Medium,Medium,High,Moderate
S023,Q015,Number Comparison,Hard,19.1,2,true,false,6,300,2.0,none,Medium,Medium,High,Moderate
S023,Q016,Counting,Medium,21.5,2,false,true,8,300,2.5,conceptual,Medium,Medium,High,Moderate
S023,Q017,Addition,Hard,28.9,1,true,false,6,300,4.8,none,Medium,Medium,High,Moderate
S024,Q001,Counting,Easy,13.6,1,false,false,3,36.8,3.2,calculation,Medium,High,Medium,Slow
S024,Q002,Addition,Easy,11.2,1,true,false,1,52.5,5.6,none,Medium,High,Medium,Slow
S024,Q003,Number Comparison,Easy,12.0,1,true,false,2,71.8,4.1,none,Medium,High,Medium,Slow
S024,Q004,Subtraction,Easy,12.7,2,true,false,5,90.7,2.0,none,Medium,High,Medium,Slow
S024,Q005,Counting,Easy,13.7,2,false,true,8,118.0,1.3,careless,Medium,High,Medium,Slow
S024,Q006,Addition,Medium,38.2,1,false,false,9,160.8,3.7,calculation,Medium,High,Medium,Slow
S024,Q007,Subtraction,Medium,24.7,2,true,true,8,202.0,2.6,none,Medium,High,Medium,Slow
S024,Q008,Number Comparison,Medium,24.8,1,false,true,6,244.0,3.4,conceptual,Medium,High,Medium,Slow
S024,Q009,Counting,Medium,18.5,1,true,false,3,271.2,4.7,none,Medium,High,Medium,Slow
S024,Q010,Addition,Medium,17.8,1,true,false,3,294.9,4.6,none,Medium,High,Medium,Slow
S024,Q011,Subtraction,Medium,20.4,1,true,false,4,300,3.5,none,Medium,High,Medium,Slow
S024,Q012,Number Comparison,Medium,22.4,2,false,false,7,300,2.3,unknown,Medium,High,Medium,Slow
S024,Q013,Addition,Hard,28.4,1,true,false,6,300,4.1,none,Medium,High,Medium,Slow
S024,Q014,Subtraction,Hard,35.1,1,false,false,5,300,5.9,careless,Medium,High,Medium,Slow
S024,Q015,Number Comparison,Hard,33.3,2,false,true,11,300,2.8,unknown,Medium,High,Medium,Slow
S024,Q016,Counting,Medium,23.6,1,false,false,3,300,6.0,calculation,Medium,High,Medium,Slow
S024,Q017,Addition,Hard,28.2,1,true,false,4,300,6.1,none,Medium,High,Medium,Slow
S024,Q019,Number Comparison,Hard,29.4,4,false,true,13,300,2.2,conceptual,Medium,High,Medium,Slow
S025,Q001,Counting,Easy,19.6,3,false,false,7,63.2,1.6,conceptual,Medium,Low,Medium,Slow
S025,Q002,Addition,Easy,14.6,1,false,false,2,84.3,4.3,calculation,Medium,Low,Medium,Slow
S025,Q003,Number Comparison,Easy,17.7,4,false,false,6,112.1,2.5,conceptual,Medium,Low,Medium,Slow
S025,Q004,Subtraction,Easy,19.6,2,false,true,5,145.0,3.7,careless,Medium,Low,Medium,Slow
S025,Q005,Counting,Easy,11.6,1,true,false,4,160.7,3.1,none,Medium,Low,Medium,Slow
S025,Q006,Addition,Medium,20.8,3,false,true,12,192.7,1.9,calculation,Medium,Low,Medium,Slow
S025,Q007,Subtraction,Medium,26.5,1,true,false,3,229.1,7.1,none,Medium,Low,Medium,Slow
S025,Q008,Number Comparison,Medium,24.4,3,false,false,7,260.7,2.3,conceptual,Medium,Low,Medium,Slow
S025,Q009,Counting,Medium,21.6,1,true,false,7,288.9,2.6,none,Medium,Low,Medium,Slow
S025,Q010,Addition,Medium,20.9,1,true,false,4,300,4.6,none,Medium,Low,Medium,Slow
S025,Q011,Subtraction,Medium,20.0,1,true,false,4,300,3.9,none,Medium,Low,Medium,Slow
S025,Q012,Number Comparison,Medium,18.1,1,true,false,3,300,5.0,none,Medium,Low,Medium,Slow
S025,Q013,Addition,Hard,33.4,2,false,false,7,300,4.0,calculation,Medium,Low,Medium,Slow
S025,Q014,Subtraction,Hard,33.7,1,true,false,8,300,4.6,none,Medium,Low,Medium,Slow
S025,Q015,Number Comparison,Hard,27.2,1,true,false,4,300,4.7,none,Medium,Low,Medium,Slow
S025,Q016,Counting,Medium,20.5,2,false,true,9,300,2.4,conceptual,Medium,Low,Medium,Slow
S025,Q017,Addition,Hard,37.2,3,false,false,8,300,3.8,unknown,Medium,Low,Medium,Slow
S025,Q018,Subtraction,Hard,34.4,2,false,true,10,300,3.0,unknown,Medium,Low,Medium,Slow
S025,Q019,Number Comparison,Hard,33.4,2,false,false,8,300,3.5,calculation,Medium,Low,Medium,Slow
S026,Q001,Counting,Easy,8.0,1,true,false,1,46.5,3.7,none,High,High,High,Moderate
S026,Q002,Addition,Easy,13.5,2,false,false,2,68.3,3.2,unknown,High,High,High,Moderate
S026,Q003,Number Comparison,Easy,10.9,1,true,false,5,86.6,2.3,none,High,High,High,Moderate
S026,Q004,Subtraction,Easy,11.0,1,true,false,4,101.5,2.2,none,High,High,High,Moderate
S026,Q005,Counting,Easy,4.1,1,true,false,4,111.3,0.7,none,High,High,High,Moderate
S026,Q006,Addition,Medium,19.0,1,true,false,4,138.7,3.4,none,High,High,High,Moderate
S026,Q007,Subtraction,Medium,20.0,2,false,false,5,165.5,2.5,careless,High,High,High,Moderate
S026,Q008,Number Comparison,Medium,17.6,2,true,false,6,192.2,2.2,none,High,High,High,Moderate
S026,Q009,Counting,Medium,21.7,3,true,false,10,222.9,1.2,none,High,High,High,Moderate
S026,Q010,Addition,Medium,17.2,1,true,false,4,245.9,3.2,none,High,High,High,Moderate
S026,Q011,Subtraction,Medium,21.3,2,false,false,3,278.0,4.9,calculation,High,High,High,Moderate
S026,Q012,Number Comparison,Medium,20.0,3,false,false,6,300,1.8,conceptual,High,High,High,Moderate
S026,Q013,Addition,Hard,30.3,3,false,false,7,300,3.0,calculation,High,High,High,Moderate
S026,Q014,Subtraction,Hard,27.6,1,true,false,4,300,5.5,none,High,High,High,Moderate
S026,Q015,Number Comparison,Hard,24.0,2,true,false,8,300,1.9,none,High,High,High,Moderate
S026,Q016,Counting,Medium,18.3,3,true,false,8,300,1.4,none,High,High,High,Moderate
S026,Q017,Addition,Hard,25.8,1,true,true,10,300,2.2,none,High,High,High,Moderate
S026,Q018,Subtraction,Hard,30.0,1,true,false,5,300,5.6,none,High,High,High,Moderate
S026,Q019,Number Comparison,Hard,29.5,1,false,true,8,300,2.9,calculation,High,High,High,Moderate
S027,Q001,Counting,Easy,8.6,1,true,false,2,39.1,2.5,none,Medium,Medium,High,Fast
S027,Q002,Addition,Easy,2.8,1,true,false,5,47.7,0.4,none,Medium,Medium,High,Fast
S027,Q003,Number Comparison,Easy,2.9,2,true,false,5,60.3,0.6,none,Medium,Medium,High,Fast
S027,Q004,Subtraction,Easy,10.0,2,false,false,7,77.0,1.7,conceptual,Medium,Medium,High,Fast
S027,Q005,Counting,Easy,2.8,1,true,false,2,84.5,1.2,none,Medium,Medium,High,Fast
S027,Q006,Addition,Medium,10.9,2,true,false,5,106.7,2.0,none,Medium,Medium,High,Fast
S027,Q007,Subtraction,Medium,15.9,1,true,false,3,131.5,3.9,none,Medium,Medium,High,Fast
S027,Q008,Number Comparison,Medium,10.9,1,true,false,3,152.5,3.0,none,Medium,Medium,High,Fast
S027,Q009,Counting,Medium,12.4,1,true,false,4,172.6,2.4,none,Medium,Medium,High,Fast
S027,Q010,Addition,Medium,17.3,2,false,false,5,195.3,3.0,conceptual,Medium,Medium,High,Fast
S027,Q011,Subtraction,Medium,13.0,1,true,false,4,218.4,3.1,none,Medium,Medium,High,Fast
S027,Q012,Number Comparison,Medium,19.9,2,false,false,6,248.3,2.3,conceptual,Medium,Medium,High,Fast
S027,Q013,Addition,Hard,23.6,2,true,false,6,279.4,2.8,none,Medium,Medium,High,Fast
S027,Q014,Subtraction,Hard,20.6,1,true,false,2,300,6.3,none,Medium,Medium,High,Fast
S027,Q015,Number Comparison,Hard,19.4,1,true,false,8,300,2.5,none,Medium,Medium,High,Fast
S027,Q016,Counting,Medium,9.6,1,true,false,2,300,3.5,none,Medium,Medium,High,Fast
S027,Q017,Addition,Hard,19.2,1,true,false,5,300,2.7,none,Medium,Medium,High,Fast
S027,Q018,Subtraction,Hard,17.8,1,true,false,6,300,2.9,none,Medium,Medium,High,Fast
S027,Q019,Number Comparison,Hard,23.6,1,true,false,4,300,4.5,none,Medium,Medium,High,Fast
S028,Q001,Counting,Easy,6.0,1,false,true,7,40.4,1.1,conceptual,Medium,Medium,Low,Moderate
S028,Q002,Addition,Easy,13.0,4,false,false,10,62.0,0.9,conceptual,Medium,Medium,Low,Moderate
S028,Q003,Number Comparison,Easy,6.6,1,true,false,4,74.4,0.9,none,Medium,Medium,Low,Moderate
S028,Q004,Subtraction,Easy,10.7,1,true,false,1,94.4,5.2,none,Medium,Medium,Low,Moderate
S028,Q005,Counting,Easy,6.2,1,true,false,2,105.3,2.2,none,Medium,Medium,Low,Moderate
S028,Q006,Addition,Medium,15.8,1,true,false,3,131.4,3.9,none,Medium,Medium,Low,Moderate
S028,Q007,Subtraction,Medium,16.0,1,true,false,5,153.1,3.1,none,Medium,Medium,Low,Moderate
S028,Q008,Number Comparison,Medium,20.3,2,false,false,5,182.3,2.5,unknown,Medium,Medium,Low,Moderate
S028,Q009,Counting,Medium,16.1,1,false,false,1,206.3,7.8,calculation,Medium,Medium,Low,Moderate
S028,Q010,Addition,Medium,21.0,1,false,true,5,236.1,2.9,conceptual,Medium,Medium,Low,Moderate
S028,Q011,Subtraction,Medium,13.4,2,false,false,6,258.4,1.6,conceptual,Medium,Medium,Low,Moderate
S028,Q012,Number Comparison,Medium,18.5,1,false,false,7,282.3,2.7,unknown,Medium,Medium,Low,Moderate
S028,Q013,Addition,Hard,28.8,1,false,false,3,300,7.0,calculation,Medium,Medium,Low,Moderate
S028,Q014,Subtraction,Hard,27.4,4,false,false,8,300,2.4,calculation,Medium,Medium,Low,Moderate
S028,Q015,Number Comparison,Hard,24.5,2,false,false,7,300,2.5,calculation,Medium,Medium,Low,Moderate
S028,Q016,Counting,Medium,18.4,2,false,false,6,300,2.1,calculation,Medium,Medium,Low,Moderate
S028,Q017,Addition,Hard,24.0,2,false,false,7,300,0.4,careless,Medium,Medium,Low,Moderate
S029,Q001,Counting,Easy,6.3,1,true,false,1,43.1,3.1,none,Medium,Medium,Medium,Moderate
S029,Q002,Addition,Easy,11.9,3,false,true,12,69.0,0.9,calculation,Medium,Medium,Medium,Moderate
S029,Q003,Number Comparison,Easy,7.6,4,false,false,6,85.1,0.8,careless,Medium,Medium,Medium,Moderate
S029,Q004,Subtraction,Easy,7.9,1,true,false,3,97.8,2.3,none,Medium,Medium,Medium,Moderate
S029,Q005,Counting,Easy,7.7,1,true,true,6,119.8,0.8,none,Medium,Medium,Medium,Moderate
S029,Q006,Addition,Medium,15.7,2,false,false,6,144.0,2.1,calculation,Medium,Medium,Medium,Moderate
S029,Q007,Subtraction,Medium,18.0,3,false,false,6,169.3,2.3,calculation,Medium,Medium,Medium,Moderate
S029,Q008,Number Comparison,Medium,12.2,1,true,false,4,190.0,3.0,none,Medium,Medium,Medium,Moderate
S029,Q009,Counting,Medium,11.1,1,true,false,4,205.6,2.4,none,Medium,Medium,Medium,Moderate
S029,Q010,Addition,Medium,12.0,1,true,true,8,232.3,1.5,none,Medium,Medium,Medium,Moderate
S029,Q011,Subtraction,Medium,13.7,1,true,false,3,252.5,4.1,none,Medium,Medium,Medium,Moderate
S029,Q012,Number Comparison,Medium,14.1,1,true,false,2,274.1,5.0,none,Medium,Medium,Medium,Moderate
S029,Q013,Addition,Hard,2.8,2,false,true,6,291.2,1.1,careless,Medium,Medium,Medium,Moderate
S029,Q014,Subtraction,Hard,26.1,1,true,true,7,300,3.2,none,Medium,Medium,Medium,Moderate
S029,Q015,Number Comparison,Hard,20.2,1,true,true,10,300,2.2,none,Medium,Medium,Medium,Moderate
S029,Q016,Counting,Medium,14.4,2,false,true,4,300,2.5,conceptual,Medium,Medium,Medium,Moderate
S029,Q017,Addition,Hard,26.0,3,false,true,12,300,1.9,conceptual,Medium,Medium,Medium,Moderate
S029,Q018,Subtraction,Hard,27.0,4,false,true,12,300,2.1,calculation,Medium,Medium,Medium,Moderate
S029,Q019,Number Comparison,Hard,30.1,1,false,true,10,300,2.1,calculation,Medium,Medium,Medium,Moderate
S029,Q020,Counting,Hard,23.4,1,true,false,7,300,2.5,none,Medium,Medium,Medium,Moderate
S030,Q001,Counting,Easy,2.8,1,true,false,4,41.0,0.4,none,Medium,Medium,Medium,Moderate
S030,Q002,Addition,Easy,9.2,1,true,true,5,60.7,0.5,none,Medium,Medium,Medium,Moderate
S030,Q003,Number Comparison,Easy,6.8,1,true,false,4,75.1,1.9,none,Medium,Medium,Medium,Moderate
S030,Q004,Subtraction,Easy,8.2,3,false,false,6,92.0,0.9,calculation,Medium,Medium,Medium,Moderate
S030,Q005,Counting,Easy,9.3,2,false,false,5,111.0,1.8,calculation,Medium,Medium,Medium,Moderate
S030,Q006,Addition,Medium,17.8,1,true,true,6,141.3,2.5,none,Medium,Medium,Medium,Moderate
S030,Q007,Subtraction,Medium,15.1,1,true,false,6,162.3,2.0,none,Medium,Medium,Medium,Moderate
S030,Q008,Number Comparison,Medium,16.7,1,true,false,5,187.1,3.0,none,Medium,Medium,Medium,Moderate
S030,Q009,Counting,Medium,16.8,2,false,false,7,212.5,1.2,calculation,Medium,Medium,Medium,Moderate
